NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,TIME,OIL_RATE,GAS_RATE,WAT_RATE,WAT_CUT
15/9-F-14,24,247.4498498,103.9037669,207.5758419,65.11175458,39.87400792,91.29249229,9.979178125,1620.58,252540.11,4111.36,1364,1620.58,252540.11,4111.36,0.717271988
15/9-F-14,24,247.5282381,103.8925054,207.6723967,65.12517625,39.85584146,90.57011938,9.951562292,1619,252523.92,4115.27,1365,1619,252523.92,4115.27,0.717662405
15/9-F-14,24,247.5598194,103.8820717,207.706705,65.11773146,39.85311438,90.24771771,9.94636375,1624.05,250917.28,4123.77,1366,1624.05,250917.28,4123.77,0.717449398
15/9-F-14,24,247.5594254,103.8718354,207.7308902,65.18301896,39.82853521,90.79685063,9.941912917,1626.74,250931.63,4128.71,1367,1626.74,250931.63,4128.71,0.717356592
15/9-F-14,24,247.5382219,103.8595635,207.6556356,65.10074063,39.88258625,91.45262917,9.986707917,1622.87,250343.89,4132.62,1368,1622.87,250343.89,4132.62,0.718030958
15/9-F-14,24,247.3429272,103.8500551,207.7475033,63.80832542,39.59542396,89.90318574,10.04196183,1631.52,251862.37,4150.83,1369,1631.52,251862.37,4150.83,0.717844821
15/9-F-14,21.5,248.8122123,103.8217079,208.3413041,61.68622267,40.47090817,90.058516,10.37060019,1359.53,209110.51,2771.94,1370,1517.614884,233425.6856,3094.258605,0.670933106
15/9-F-14,24,246.4520863,103.8302858,207.7340875,70.09329417,38.71799875,91.08101667,9.302477708,1547.21,242896.83,4277.82,1371,1547.21,242896.83,4277.82,0.734385917
15/9-F-14,24,246.4381465,103.8258823,207.6771179,70.15967896,38.76102854,91.29933875,9.33616625,1577.17,247544.6,4285.88,1372,1577.17,247544.6,4285.88,0.730998371
15/9-F-14,24,246.4895,103.8171846,207.7218073,70.14858771,38.76769271,91.41048896,9.325977917,1588.29,248624.44,4294.51,1373,1588.29,248624.44,4294.51,0.730011219
15/9-F-14,24,246.5245443,103.8084943,207.7697713,68.71405729,38.75477298,91.44224489,9.306343617,1617.42,253098.31,4292.59,1374,1617.42,253098.31,4292.59,0.726325336
15/9-F-14,24,246.6206654,103.7982725,207.8206465,69.93910083,38.80001896,91.42760271,9.354451458,1615.64,252550.17,4285.43,1375,1615.64,252550.17,4285.43,0.726212365
15/9-F-14,24,246.7131817,103.7863906,207.9548804,69.66790396,38.75830125,89.33916521,9.337380625,1608.44,252044.36,4257,1376,1608.44,252044.36,4257,0.725776753
15/9-F-14,24,246.7429125,103.7759277,207.9631077,69.6534925,38.77980479,90.78267125,9.350659792,1614.41,252281.34,4257.83,1377,1614.41,252281.34,4257.83,0.725077654
15/9-F-14,24,246.7386213,103.7648573,207.8878315,69.59435083,38.85078979,91.45603688,9.420448542,1615.37,252053.78,4268.05,1378,1615.37,252053.78,4268.05,0.725436906
15/9-F-14,24,246.7420463,103.7543448,207.8760435,69.56378917,38.86600271,91.56259583,9.5615775,1616.16,252651.35,4269.21,1379,1616.16,252651.35,4269.21,0.725393646
15/9-F-14,24,246.6990321,103.743195,207.8814267,69.63218042,38.81760542,91.3723975,9.405392292,1625.51,252531.85,4259.8,1380,1625.51,252531.85,4259.8,0.723802145
15/9-F-14,24,246.6690096,103.7325621,207.9624102,69.67965667,38.70659938,89.98873146,9.289271042,1630.18,252764.28,4260.12,1381,1630.18,252764.28,4260.12,0.723243298
15/9-F-14,24,246.9228615,103.7203888,207.8928654,68.1927225,39.02999604,90.45773583,9.603170833,1621.78,252235.91,4239.79,1382,1621.78,252235.91,4239.79,0.723319861
15/9-F-14,24,247.0199858,103.7066681,207.9507113,67.70439771,39.06927458,90.43772396,9.657359583,1616.63,251188.39,4232.4,1383,1616.63,251188.39,4232.4,0.723607162
15/9-F-14,24,248.2494692,103.6830896,208.007915,67.74250833,40.24155417,89.50701875,8.806112292,1564.69,240681.17,4164.44,1384,1564.69,240681.17,4164.44,0.726888725
15/9-F-14,24,247.9324777,103.6709146,207.9045942,67.68635375,40.02788354,91.41896313,9.129923958,1582.42,245234.01,4269.39,1385,1582.42,245234.01,4269.39,0.729584522
15/9-F-14,24,247.0613265,103.6746504,207.9586035,67.64705083,39.10272292,91.31674896,9.6811825,1617.29,252795.39,4238.67,1386,1617.29,252795.39,4238.67,0.723821542
15/9-F-14,24,247.0871475,103.6658571,207.951909,67.61228354,39.13523854,91.51271021,9.713637292,1616.68,252440.38,4247.26,1387,1616.68,252440.38,4247.26,0.724301408
15/9-F-14,11.675,248.4996514,103.6585315,207.919437,63.23126083,40.58021441,91.27050737,11.15960985,928.17,121322.71,1935.81,1388,1908.015418,249400.0034,3979.395289,0.675916033
15/9-F-14,24,247.451215,103.4939473,202.931786,62.87341604,44.51942896,84.79471063,13.24674,1344.49,208900.3,3658.72,1399,1344.49,208900.3,3658.72,0.731274522
15/9-F-14,7.675,245.5370389,103.6020447,202.8448462,65.26349438,42.69219267,88.53042511,11.43567186,545.72,75539.21,1205.15,1400,1706.485993,236213.8163,3768.547231,0.688314952
15/9-F-14,8.49166,250.3851876,103.3678792,205.1958839,54.08547944,45.18930368,80.31011035,13.40309229,400.99,79342.66,1145.41,1401,1133.319045,224246.3594,3237.275162,0.740694516
15/9-F-14,8.84167,244.9341995,103.5288481,202.4124539,64.48400833,42.52174556,88.8253372,11.20132806,645.93,93788.53,1416.16,1402,1753.324881,254581.3992,3844.052085,0.68675955
15/9-F-14,8.15833,251.5968502,103.3181463,202.9056122,51.5484,48.691238,75.44360679,17.76400128,513.96,89700.6,1337.89,1405,1511.956491,263879.2988,3935.776072,0.722461322
15/9-F-14,16.175,242.6482413,103.5673861,201.392406,64.61095394,41.25583538,86.26724844,11.13399657,1263.32,188460.62,2654.79,1406,1874.477898,279632.4501,3939.101082,0.677569032
15/9-F-14,1.575,283.1841981,102.0225548,211.8410414,10.228295,71.34315667,31.46344794,40.55986397,19.48,6610.68,163.65,1407,296.8380952,100734.1714,2493.714286,0.893627478
15/9-F-14,23,247.6720059,103.466802,202.827512,57.54939543,44.84449391,86.56497685,14.39914191,1831.94,286417.43,4417.06,1408,1911.589565,298870.3617,4609.106087,0.706842695
15/9-F-14,18.00834,242.7045107,103.535805,201.2628768,65.73413081,41.44163394,89.67647193,10.37711629,1508.01,218369.72,3115.07,1409,2009.748816,291024.7852,4151.503137,0.67380837
15/9-F-14,2.99166,272.7784411,102.7835203,201.9276109,20.34227,70.85083017,52.49631653,41.0631703,141.26,13405.71,177.76,1413,1133.23038,107544.6541,1426.044403,0.557206445
15/9-F-14,11.175,244.1187697,103.4727726,199.9600722,60.09230435,44.15869747,86.20904049,13.35690128,815.04,129292.06,1824.77,1414,1750.421477,277674.2228,3918.969128,0.691250507
15/9-F-14,21.49166,244.753743,103.3929354,198.1895801,56.82118636,46.56416295,83.7743869,15.62464594,1791.46,273791.52,3423.35,1418,2000.545328,305746.3444,3822.896882,0.65646687
15/9-F-14,24,240.8876323,103.47464,198.621466,63.98608167,42.26616625,88.91887646,11.5044425,2197.54,336051.8,4215.31,1419,2197.54,336051.8,4215.31,0.657322407
15/9-F-14,7.00834,243.1449594,103.4982693,199.343561,58.510582,43.80139844,88.73381748,13.28378033,697.53,96200.72,1163.16,1420,2388.68548,329438.5375,3983.231407,0.625122938
15/9-F-14,17.74167,245.309702,103.3303315,198.4126028,56.87588444,46.89709918,82.61653344,15.0677125,1417.3,217027.56,2827.39,1423,1917.249053,293583.4924,3824.744796,0.666100469
15/9-F-14,20.84167,241.4183289,103.4805716,197.8403554,60.99231976,43.57797356,88.88005336,12.60721072,1989.87,290164.24,3539.19,1424,2291.413308,334135.4968,4075.516022,0.640106998
15/9-F-14,6.99166,250.4619065,103.2439701,200.5138447,46.75140333,49.94806182,76.85134208,18.97117173,580.82,88657.78,1224.2,1426,1993.758278,304332.1214,4202.26384,0.678219632
15/9-F-14,24,240.3321704,103.4822729,197.608259,63.5486925,42.72391146,88.42180646,12.02277396,2240.52,341849.76,4126.53,1427,2240.52,341849.76,4126.53,0.648107051
15/9-F-14,2.34167,249.8076133,103.488491,199.3742706,46.96767,50.43334264,87.970854,20.6510251,266.13,30995.03,376.57,1428,2727.591847,317671.0296,3859.501979,0.58591878
15/9-F-14,7.825,245.4926319,103.2250325,196.7713498,56.54558813,48.72128208,76.57250642,17.85051428,707.98,106399.36,1258.1,1433,2171.440256,326336.6952,3858.709265,0.639902751
15/9-F-14,24,238.6179767,103.4275988,195.5776198,65.50696313,43.04035688,87.93483292,12.50837313,2390.38,361028.08,4100.15,1434,2390.38,361028.08,4100.15,0.631712664
15/9-F-14,22.33333,241.969324,103.4310353,197.8816978,58.70733109,44.08762624,88.04439386,13.55847751,2082.57,317415.74,4804.77,1435,2237.986006,341103.5327,5163.335696,0.697623466
15/9-F-14,24,241.515826,103.4902892,197.5271371,58.92062938,43.98868896,88.71157958,13.31797313,2241.05,344364.63,3978.72,1436,2241.05,344364.63,3978.72,0.639689249
15/9-F-14,24,242.9540788,103.4974169,198.2135275,55.84897646,44.74055125,88.62580313,14.10895083,2159.35,331705.5,3953.93,1437,2159.35,331705.5,3953.93,0.64677718
15/9-F-14,24,243.6078327,103.5071263,198.4229554,54.47328771,45.18487729,88.54236458,14.58669688,2110.26,324079.52,3969.66,1438,2110.26,324079.52,3969.66,0.652913196
15/9-F-14,24,244.5639183,103.4940956,198.7658802,52.60822854,45.79803813,89.10539625,15.25061625,1993.98,306286.96,3826.54,1439,1993.98,306286.96,3826.54,0.657422361
15/9-F-14,24,245.2133454,103.4832975,199.1617881,51.85275979,46.05155729,89.22506417,15.5203225,1934.1,298095.76,3812.52,1440,1934.1,298095.76,3812.52,0.663436942
15/9-F-14,24,245.4140523,103.481591,199.5622552,51.96696854,45.85179708,89.15690292,15.32582375,1906.75,293605.94,3842.46,1441,1906.75,293605.94,3842.46,0.668345738
15/9-F-14,24,245.8547506,103.4742408,200.0811973,52.22679229,45.77355333,87.12225104,15.25297229,1876.97,289899.01,3860.49,1442,1876.97,289899.01,3860.49,0.672856979
15/9-F-14,24,246.1079623,103.4641944,200.4376217,52.18302854,45.67034063,88.92414625,15.15782521,1850.03,285818.74,3875.98,1443,1850.03,285818.74,3875.98,0.676907655
15/9-F-14,24,246.3539219,103.4490692,200.7601779,52.03470188,45.59374396,89.51611438,15.06356396,1822.57,283878.27,3887.44,1444,1822.57,283878.27,3887.44,0.680811417
15/9-F-14,24,247.3645965,103.4266144,201.2145842,50.72755021,46.15001229,89.24863083,15.67253792,1779.02,275440.97,3861.97,1445,1779.02,275440.97,3861.97,0.68462628
15/9-F-14,24,247.7994123,103.4061635,201.4153744,50.05349521,46.38403792,89.45274771,15.91091542,1749.34,271770.49,3858.85,1446,1749.34,271770.49,3858.85,0.688074049
15/9-F-14,24,247.9096867,103.3897358,201.6768975,50.0501925,46.23278917,89.61870208,15.76355854,1736.79,270589.91,3876.81,1447,1736.79,270589.91,3876.81,0.690610304
15/9-F-14,24,248.0218996,103.3729077,201.9798585,50.05147792,46.04204104,89.56192771,15.57591229,1725.81,266529.86,3899.15,1448,1725.81,266529.86,3899.15,0.693187152
15/9-F-14,24,248.0708469,103.3568713,202.3095765,50.06893208,45.76127042,88.45789729,15.30367542,1709.91,264776.73,3907.67,1449,1709.91,264776.73,3907.67,0.695614482
15/9-F-14,24,248.224866,103.3412813,202.5743156,50.05784979,45.65055042,88.49709354,15.19746,1693.9,262725.91,3918.84,1450,1693.9,262725.91,3918.84,0.698204442
15/9-F-14,24,248.3741558,103.3283646,202.7523988,50.0065175,45.62175708,89.38047938,15.17126,1681.07,260328.28,3931.83,1451,1681.07,260328.28,3931.83,0.700498851
15/9-F-14,24,248.0445275,103.3230481,202.9507146,50.84480938,45.09381292,89.58291063,14.63207375,1677.95,260476,3957.31,1452,1677.95,260476,3957.31,0.70224089
15/9-F-14,24,248.3124715,103.3159556,203.302905,51.28975771,45.00956646,88.25915354,14.56338625,1657.25,257809.18,3971.18,1453,1657.25,257809.18,3971.18,0.705557322
15/9-F-14,23.15833,248.7495993,103.3041645,203.5731973,50.27807702,45.17640199,88.20944117,14.76376236,1573.4,244735.79,3926.72,1454,1630.583898,253630.5062,4069.433331,0.713933514
15/9-F-14,23.00834,253.0558037,103.2510778,205.0582458,45.59778191,47.99755795,86.58375808,17.22434178,1352.49,211795.05,3614.51,1455,1410.782351,220923.4217,3770.295467,0.727704852
15/9-F-14,24,248.2344388,103.2870554,204.0285754,51.98583375,44.20586333,89.26275,13.73345521,1619.61,251644.88,4113.89,1456,1619.61,251644.88,4113.89,0.717518095
15/9-F-14,24,248.1266971,103.2784098,204.0728108,52.03552292,44.05388625,87.80912271,13.57008313,1626.86,253629.79,4128.25,1457,1626.86,253629.79,4128.25,0.717319043
15/9-F-14,24,247.3596502,103.2758583,204.0396238,54.145075,43.32002646,88.68928896,12.82147396,1660.56,258456.03,4202.78,1458,1660.56,258456.03,4202.78,0.716789407
15/9-F-14,24,246.1907127,103.2831117,203.9590919,58.20419292,42.23162083,89.48883604,11.69720729,1708.86,264699.75,4302.93,1459,1708.86,264699.75,4302.93,0.715748554
15/9-F-14,24,246.3018358,103.2779515,203.9583185,58.19399521,42.34351729,89.55713,11.81920771,1701.47,263621.76,4291.32,1460,1701.47,263621.76,4291.32,0.71608049
15/9-F-14,24,246.0870727,103.2749756,203.9598517,58.54130667,42.12722104,89.72935479,11.60471979,1698.77,263925.37,4305.67,1461,1698.77,263925.37,4305.67,0.717081027
15/9-F-14,24,245.5843479,103.2786552,204.0700119,60.33524146,41.51433604,87.59262729,10.99094854,1715.43,267729.59,4361.99,1462,1715.43,267729.59,4361.99,0.717737132
15/9-F-14,24,245.6588838,103.278946,204.1065596,60.31333979,41.55232417,88.37044896,11.02745021,1712.95,267232.45,4363.97,1463,1712.95,267232.45,4363.97,0.718122009
15/9-F-14,24,245.715531,103.2806517,204.0734071,60.23968229,41.64212396,89.35606521,11.10523521,1710.99,265997.32,4360.84,1464,1710.99,265997.32,4360.84,0.718208514
15/9-F-14,24,245.4176033,103.2854935,204.1445158,61.66726938,41.2730875,88.91471271,10.72579771,1714.87,268194.34,4384.14,1465,1714.87,268194.34,4384.14,0.718828138
15/9-F-14,24,245.4304919,103.2854648,204.263766,62.31230458,41.16672583,87.66834458,10.61928958,1712.36,271403.05,4392.31,1466,1712.36,271403.05,4392.31,0.719499989
15/9-F-14,24,245.1050756,103.287656,204.2545894,63.36221771,40.85048625,89.12690292,10.28119813,1708.36,270532.04,4272.1,1467,1708.36,270532.04,4272.1,0.714343044
15/9-F-14,24,244.7878052,103.2901527,204.3120835,64.95809583,40.47572167,89.45818563,9.895847917,1714.58,272010.09,4318.7,1468,1714.58,272010.09,4318.7,0.715812957
15/9-F-14,24,244.8778394,103.2878263,204.4247279,66.10775521,40.45311146,89.72363625,9.886177083,1718.27,271462,4321.94,1469,1718.27,271462,4321.94,0.715528102
15/9-F-14,24,244.9469288,103.2837208,204.5920267,66.11365458,40.35490208,88.47926813,9.803017292,1706.64,268694.85,4333.7,1470,1706.64,268694.85,4333.7,0.717459613
15/9-F-14,24,244.9954183,103.2795967,204.7208848,66.12885104,40.27453354,88.22232708,9.717551042,1700.34,266849.89,4336.75,1471,1700.34,266849.89,4336.75,0.71835106
15/9-F-14,24,244.7667425,103.2792304,204.7888508,67.64258958,39.97789167,87.62030042,9.397265,1709.93,267697.86,4360.64,1472,1709.93,267697.86,4360.64,0.718324638
15/9-F-14,12,252.2744278,103.1191255,206.4967465,54.20284323,45.77768136,82.47903707,13.63929852,944.17,145355.28,5691.77,1473,1888.34,290710.56,11383.54,0.857718726
15/9-F-14,24,244.7514779,103.2753742,205.391504,70.15889208,39.35997396,89.92043021,8.805566458,1567.69,246952.99,5267.37,1474,1567.69,246952.99,5267.37,0.770639907
15/9-F-14,24,243.6932323,103.2571258,204.4077767,71.73619875,39.28545563,89.51033188,8.735275417,1611.04,253206.06,4727.77,1475,1611.04,253206.06,4727.77,0.74584504
15/9-F-14,24,243.3901244,103.2539815,204.3436063,74.13533625,39.04651813,89.42659479,8.512158125,1731.83,272150.89,4400.19,1476,1731.83,272150.89,4400.19,0.717575937
15/9-F-14,24,242.7375444,103.2438088,204.0550833,76.15490542,38.68246104,87.66312313,8.161876042,1748.28,275021.08,4346.26,1477,1748.28,275021.08,4346.26,0.713139958
15/9-F-14,24,242.70645,103.2426,204.03912,76.30241,38.66733,88.14867,8.1466,1754.97,278475.37,4528.11,1478,1754.97,278475.37,4528.11,0.720683168
15/9-F-14,24,242.70645,103.2426,204.03912,76.30241,38.66733,88.14867,8.1466,1765.28,278686.81,4268.94,1479,1765.28,278686.81,4268.94,0.707455147
15/9-F-14,24,243.30098,103.2395,204.505505,77.805325,38.795475,88.25908,8.23779,1776.07,280185.97,4339.97,1480,1776.07,280185.97,4339.97,0.709604581
15/9-F-14,24,244.66166,103.2436354,206.5205121,79.13945125,38.14114792,88.94360146,8.310393333,1758.96,278027.99,4359.76,1481,1758.96,278027.99,4359.76,0.71252811
15/9-F-14,24,244.4208169,103.2456652,207.0641515,92.63311188,37.35666542,89.87170896,7.764326667,1789.52,281530.18,4478.37,1482,1789.52,281530.18,4478.37,0.714494032
15/9-F-14,24,244.1715702,103.2451144,207.1567152,99.99965938,37.014855,90.47515708,7.436960208,1808.7,283237.91,4530.02,1483,1808.7,283237.91,4530.02,0.71465848
15/9-F-14,24,244.189066,103.2398648,207.2580969,100,36.93096917,89.98986667,7.375910208,1804.22,283201.7,4525.49,1484,1804.22,283201.7,4525.49,0.714960085
15/9-F-14,24,244.256835,103.2344794,207.361521,100,36.89531396,89.90907875,7.388030417,1804.12,283162.87,4535.28,1485,1804.12,283162.87,4535.28,0.715411553
15/9-F-14,24,244.2372788,103.230319,207.3833808,100,36.85389792,89.98205375,7.407539375,1803.45,282765.6,4545.82,1486,1803.45,282765.6,4545.82,0.715959473
15/9-F-14,24,244.2851383,103.2249973,207.4890092,100,36.79612917,90.09420313,7.366832083,1797.79,281959.39,4550.59,1487,1797.79,281959.39,4550.59,0.716811218
15/9-F-14,24,244.3527688,103.219406,207.5734094,100,36.77935938,89.77271458,7.35208125,1685.26,264623.98,4197.74,1488,1685.26,264623.98,4197.74,0.713537311
15/9-F-14,24,244.4196596,103.2132091,208.4996339,98.09022313,35.92002563,87.97772511,6.499979242,1700.15,267135.22,4298.01,1489,1700.15,267135.22,4298.01,0.716554743
15/9-F-14,24,244.38231,103.2043929,207.7028927,100,36.67941729,89.92664958,7.266030208,1678.14,263976.04,4253.4,1490,1678.14,263976.04,4253.4,0.717081905
15/9-F-14,24,244.2266867,103.192421,207.5603533,100,36.66633333,90.8468,7.258778125,1672.21,262906.82,4229.11,1491,1672.21,262906.82,4229.11,0.716637973
15/9-F-14,24,244.3772248,103.1849983,207.6592415,100,36.71798333,91.21041521,7.293136667,1661.5,262094.16,4211.79,1492,1661.5,262094.16,4211.79,0.71710915
15/9-F-14,24,244.5216815,103.1783617,207.8689367,100,36.65274479,90.03613854,7.222812917,1656.96,261354.4,4223.13,1493,1656.96,261354.4,4223.13,0.718208395
15/9-F-14,24,244.6429217,103.1711567,208.0081346,100,36.63478708,89.11552688,7.198185417,1650.25,260480.93,4229.6,1494,1650.25,260480.93,4229.6,0.719338078
15/9-F-14,24,244.709316,103.1619873,208.0925819,100,36.61673417,89.67884542,7.19436625,1646.68,260039.67,4237.76,1495,1646.68,260039.67,4237.76,0.720163686
15/9-F-14,24,244.7689829,103.153155,208.1459656,100,36.62301729,90.54076813,7.227078333,1644.21,259681.28,4235.14,1496,1644.21,259681.28,4235.14,0.720341534
15/9-F-14,12.99166,246.7559534,103.1434594,208.2576161,50.67923083,38.49833731,90.30099006,9.276788725,1127.72,152242.35,2464.9,1497,2083.28112,281243.2283,4553.505865,0.686100951
15/9-F-14,13.50834,252.8253075,102.9462228,209.7002848,42.91816354,43.12502273,82.19474049,10.5973108,680.02,111801.93,2340.56,1498,1208.178059,198636.2736,4158.426572,0.774871051
15/9-F-14,24,246.2066531,103.0950458,207.9236633,91.93674042,38.28298979,89.86792229,6.642709375,1500.57,238555.04,4159.24,1499,1500.57,238555.04,4159.24,0.734872725
15/9-F-14,24,246.9236898,103.0821154,208.0926485,87.72301813,38.83104125,90.71503854,6.593129375,1480.37,235543.06,3943.73,1500,1480.37,235543.06,3943.73,0.72707546
15/9-F-14,24,244.7862094,103.1015656,208.2645544,99.96815083,36.521655,90.84950583,7.169101875,1538,243720.87,4044.32,1501,1538,243720.87,4044.32,0.72448731
15/9-F-14,24,244.8693181,103.0937269,208.3434104,100,36.52590771,90.95665729,7.188085833,1551.83,244870.31,4048.74,1502,1551.83,244870.31,4048.74,0.722915703
15/9-F-14,24,244.8904504,103.0815208,208.3356183,100,36.55483208,90.94400813,7.231333958,1566.75,244864.12,4049.79,1503,1566.75,244864.12,4049.79,0.721047122
15/9-F-14,20.41666,249.9398673,103.0197639,209.7982504,73.76722625,40.14161692,85.0572336,11.37269528,1218.73,194540.89,3260.74,1504,1432.630019,228684.876,3833.034394,0.727929867
15/9-F-14,16.15833,246.2658691,103.0326598,208.7829375,60.20825333,37.48293161,88.73057178,7.872513529,1211.43,173642.57,2809.32,1505,1799.339412,257911.6579,4172.688638,0.698705465
15/9-F-14,6.5,268.1433964,101.8171099,193.9216221,13.81842604,74.22177429,51.04392877,28.9480176,502.21,74294.29,955.75,1526,1854.313846,274317.3785,3528.923077,0.655539247
15/9-F-14,24,242.1643667,102.8102625,198.8036858,65.83096813,43.36068083,87.32706688,10.90600042,1734.07,262627.1,3637.71,1527,1734.07,262627.1,3637.71,0.677188939
15/9-F-14,24,241.7088281,102.9175008,199.9836273,67.64436083,41.72520083,87.69406667,10.21210771,1806.74,277814.2,3727.31,1528,1806.74,277814.2,3727.31,0.673523008
15/9-F-14,24,241.2622619,103.0383615,200.1309642,70.331985,41.13129771,85.58492604,9.895749792,1864.94,287161.14,3793.42,1529,1864.94,287161.14,3793.42,0.670409801
15/9-F-14,24,240.4753173,103.0411558,200.074761,71.06082979,40.40055625,84.88461542,10.31876729,1893.19,291761.54,3817.42,1530,1893.19,291761.54,3817.42,0.668478499
15/9-F-14,24,239.9011396,103.0405315,199.5698394,71.21203083,40.33130021,86.10950917,10.70610625,1931.64,297132.72,3805.19,1531,1931.64,297132.72,3805.19,0.6632914
15/9-F-14,11.80833,240.8630073,103.0393232,199.8034797,34.86067875,41.05952762,84.42396112,11.52046719,1093.95,151082.66,1821.2,1532,2223.413472,307069.9955,3701.522569,0.624736291
15/9-F-14,15.35833,249.863523,102.8561746,202.999245,35.68102771,46.86427803,77.34956738,17.11427379,960.37,153287.54,2179.84,1533,1500.741292,239537.8248,3406.370354,0.694170135
15/9-F-14,24,240.2202771,102.9974775,199.695615,71.05306958,40.52466208,88.03865375,10.74709875,1895.6,288083.42,3758.98,1534,1895.6,288083.42,3758.98,0.664767321
15/9-F-14,24,240.422474,103.0159296,200.0428946,70.97585875,40.37957938,88.46725958,10.73907042,1893.6,289159.73,3780.24,1535,1893.6,289159.73,3780.24,0.666257773
15/9-F-14,24,240.5891298,103.003435,200.5400656,72.59628875,40.04906417,87.766175,10.41389417,1880.97,288997,3800.54,1536,1880.97,288997,3800.54,0.668931323
15/9-F-14,24,240.8862233,102.9787673,201.0446854,73.14742333,39.84153792,87.28928771,10.22145021,1873.21,288459.13,3840.08,1537,1873.21,288459.13,3840.08,0.672131119
15/9-F-14,24,241.1047929,102.9649835,201.3319877,73.285385,39.77280521,87.27808146,10.14983625,1861.88,287046.55,3851.64,1538,1861.88,287046.55,3851.64,0.674127333
15/9-F-14,24,241.2797835,102.9594181,201.6642069,73.86856104,39.61557667,86.68346167,9.978514375,1847.31,285690.62,3874.2,1539,1847.31,285690.62,3874.2,0.67712894
15/9-F-14,24,241.5192144,102.9538729,202.0158906,74.12990167,39.50332375,87.73029917,9.869517292,1829.94,283047.93,3887.07,1540,1829.94,283047.93,3887.07,0.679913101
15/9-F-14,24,241.7533515,102.9486604,202.393161,74.18327646,39.36019042,87.58886958,9.7567775,1810.86,279575.62,3896.25,1541,1810.86,279575.62,3896.25,0.682701052
15/9-F-14,24,241.9786456,102.9428521,202.7469292,74.26721688,39.23171646,87.01296146,9.638652083,1792.95,277465.68,3900.77,1542,1792.95,277465.68,3900.77,0.685100426
15/9-F-14,24,242.256351,102.9327317,203.1122454,74.23822646,39.14410563,86.975505,9.561253125,1774.76,275091.68,3916.08,1543,1774.76,275091.68,3916.08,0.688137428
15/9-F-14,24,242.3369535,102.8186177,203.2956615,74.18595,39.04129208,86.63330625,9.449494375,1754.19,272090.19,3926.09,1544,1754.19,272090.19,3926.09,0.691178956
15/9-F-14,23.475,242.9568758,102.9174977,203.8537898,75.18279917,39.10308604,87.43798634,9.544869277,1690.63,262323.68,3868.31,1545,1728.439617,268190.3438,3954.821725,0.695871875
15/9-F-14,23.16667,249.643797,102.740105,205.4621284,59.95091083,44.18166862,79.01528974,12.43259119,1350.88,209045.16,3548.3,1549,1399.472604,216564.7389,3675.936162,0.724264061
15/9-F-14,20.525,245.0998434,102.7273182,203.2211474,60.46938063,41.87869602,81.74179582,11.99653502,1348.69,208439.77,3221.06,1553,1577.030938,243729.8163,3766.403898,0.704865693
15/9-F-14,18.03334,247.313311,102.7190975,203.1624375,50.11050792,44.15087351,82.62373819,13.96055504,1358.54,207924.18,3187.57,1556,1808.037779,276719.6936,4242.23577,0.701164292
15/9-F-14,4.80833,245.137104,102.8374764,202.8953959,15.15932708,42.24170815,85.72938516,12.47994685,568.33,72624.45,1225.23,1557,2836.727097,362493.1733,6115.536995,0.683127411
15/9-F-14,19,244.0917339,102.715985,203.2844574,57.37729208,40.80727658,83.64409474,10.88532921,1374.58,213538.76,3120.71,1558,1736.311579,269733.1705,3941.949474,0.694217726
15/9-F-14,14.64167,242.326887,102.8174189,202.6136539,46.77321375,39.71323317,86.76629786,10.06259764,1270,183147.17,2587.9,1559,2081.729748,300207.0174,4241.97513,0.67080536
15/9-F-14,6.19167,248.871692,102.5451344,204.2672896,16.38631292,44.6044024,74.80393605,13.49872611,566.61,87868.17,1766,1561,2196.27984,340592.4541,6845.326059,0.757091841
15/9-F-14,24,240.8882119,102.7795096,201.5110956,77.85393167,39.37711625,86.46756729,9.586380208,1859.52,278392.77,3944.16,1562,1859.52,278392.77,3944.16,0.679596394
15/9-F-14,24,240.5848092,102.8007,201.4424731,79.78843729,39.14233604,86.83054646,9.473722708,1939.64,294987.94,4059.46,1563,1939.64,294987.94,4059.46,0.676678168
15/9-F-14,4.30833,243.7657948,102.8154705,201.9262529,14.02371667,41.83954188,84.69548011,11.76512781,571.4,74695.82,1221.23,1564,3183.043082,416100.8279,6802.988629,0.681250453
15/9-F-14,24,241.0468317,102.7703808,201.238836,75.08592646,39.80799563,86.30239875,10.05513396,1814.39,276549.74,3862.12,1566,1814.39,276549.74,3862.12,0.680368748
15/9-F-14,24,240.5149396,102.7915427,200.9428004,76.52019729,39.57213917,88.14705979,9.888581458,1944.21,295511.87,3982.97,1567,1944.21,295511.87,3982.97,0.671983979
15/9-F-14,21.14167,241.0759891,102.8238893,201.3522635,67.40822854,39.72372558,87.59756769,10.07767506,1826.72,262323.11,3468.38,1568,2073.690489,297788.8994,3937.301074,0.655016902
15/9-F-14,15.19167,244.1618703,102.7322002,202.6033458,45.04846938,41.55852446,84.06334661,11.31256907,1157.44,180738.37,2662.65,1569,1828.53893,285532.8532,4206.489477,0.697012374
